handle,sku,vendor,title,status,product_type,has_ebay,reason
bv-cartier-dolphin-18k-yellow-gold-double-dolphin-diamond-ring-j10605,J10605,Cartier,Cartier Dolphin 18K Yellow Gold Double Dolphin Diamond Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-diamond-elephant-18k-white-gold-walking-elephant-shirt-studs-and-cuff-links-j10604,J10604,Cartier,Cartier Diamond Elephant 18K White Gold Walking Elephant Shirt Studs And Cuff Links,ACTIVE,Cufflinks,true,already-tagged-and-conditioned
bv-cartier-trinity-18k-tri-color-roller-bracelet-j10233,J10233,Cartier,Cartier Trinity 18K Tri Color Roller Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-buccellati-18k-two-tone-capri-macri-7-sapphire-bangle-bracelet-j10536,J10536,Buccellati,Buccellati 18K Two Tone Capri Macri 7 Sapphire Bangle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-buccellati-18k-two-tone-macri-capri-7-round-green-emerald-bangle-bracelet-j10535,J10535,Buccellati,Buccellati 18K Two Tone Macri Capri 7 Round Green Emerald Bangle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-black-enamel-open-link-bracelet-j10533,J10533,David Webb,David Webb 18K Yellow Gold Black Enamel Open Link Bracelet,ARCHIVED,Bracelets,false,status:ARCHIVED
bv-cartier-maillon-18k-yellow-gold-three-row-necklace-j10531,J10531,Cartier,Cartier Maillon 18K Yellow Gold Three Row Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-yellow-gold-36-inches-georges-lenfant-chain-j10522,J10522,Van Cleef & Arpels,Van Cleef & Arpels 18K Yellow Gold 36 Inches Georges L'enfant Chain,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-hermes-18k-yellow-gold-link-chain-necklace-j10508,J10508,Hermès,Hermès 18K Yellow Gold Link Chain Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-van-cleef-arpels-alhambra-18k-yellow-gold-magic-bracelet-j10526,J10526,Van Cleef & Arpels,Van Cleef & Arpels Alhambra 18K Yellow Gold Magic Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-leopard-emerald-eyes-with-box-cuff-links-j10525,J10525,David Webb,David Webb 18K Yellow Gold Leopard Emerald Eyes With Box Cuff Links,ACTIVE,Cufflinks,true,already-tagged-and-conditioned
bv-bvlgari-serpenti-18k-yellow-gold-blackened-steel-circa-1965-jaeger-lecoultre-manual-watch-j10515,J10515,Bvlgari,Pre-Owned Bvlgari Serpenti 18K Yellow Gold Blackened Steel Circa 1965 Jaeger Lecoultre Manual Watch,ACTIVE,Watch,true,watch
bv-david-webb-platinum-18k-yellow-gold-necklace-rr7432,RR7432,David Webb,David Webb Platinum & 18K Yellow Gold Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-bvlgari-parentesi-18k-yellow-gold-hematite-bangle-bracelet-j10512,J10512,Bvlgari,Bvlgari Parentesi 18K Yellow Gold Hematite Bangle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-bvlgari-parentesi-18k-yellow-gold-hoop-earrings-j10511,J10511,Bvlgari,Bvlgari Parentesi 18K Yellow Gold Hoop Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-cartier-rouleaux-18k-white-gold-onyx-ruby-and-diamond-ring-j10510,J10510,Cartier,"Cartier Rouleaux 18K White Gold Onyx, Ruby And Diamond Ring",ACTIVE,Rings,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-rose-gold-charms-carnelian-dial-38mm-double-row-diamond-bezel-watch-rr9406,RR9406,Van Cleef & Arpels,Pre-Owned Van Cleef & Arpels 18K Rose Gold Charms Carnelian Dial 38mm Double Row Diamond Bezel Watch,ACTIVE,Watch,true,watch
bv-cartier-tank-asymmetric-18k-white-gold-diamond-ladies-ref-2786-watch-j10493,J10493,Cartier,Pre-Owned Cartier Tank Asymmetric 18K White Gold Diamond Ladies Ref 2786 Watch,ARCHIVED,Watch,false,watch
bv-chopard-18k-yellow-gold-diamond-grid-ref-2044-manual-wind-onyx-ladies-watch-j10484,J10484,Chopard,Pre-Owned Chopard 18K Yellow Gold Diamond Grid Ref 2044 Manual Wind Onyx Ladies Watch,ACTIVE,Watch,true,watch
bv-van-cleef-arpels-alhambra-18k-white-gold-diamond-magic-alhambra-16-motifs-necklace-j10316,J10316,Van Cleef & Arpels,Van Cleef & Arpels Alhambra 18K White Gold Diamond Magic Alhambra 16 Motifs Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-black-enamel-large-link-gold-stations-necklace-j10507,J10507,David Webb,David Webb 18K Yellow Gold Black Enamel Large Link Gold Stations Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-cartier-18k-white-gold-diamond-c-ring-j10506,J10506,Cartier,"Cartier 18K White Gold Diamond ""c"" Ring",ACTIVE,Rings,true,already-tagged-and-conditioned
bv-van-cleef-arpels-aries-18k-rose-gold-medallion-on-a-34-inch-chain-pendant-j10505,J10505,Van Cleef & Arpels,Van Cleef & Arpels Aries 18K Rose Gold Medallion On A 34 Inch Chain Pendant,ACTIVE,Pendants,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-lapis-and-carved-coral-hammered-finish-earrings-j10503,J10503,David Webb,David Webb 18K Yellow Gold Lapis And Carved Coral Scroll Disc Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-graff-18k-white-gold-butterfly-green-emerald-limited-edition-32mm-dial-watch-j10501,J10501,Graff,Pre-Owned Graff 18K White Gold Butterfly Green Emerald Limited Edition 32mm Dial Watch,ACTIVE,Watch,true,watch
bv-david-webb-18k-yellow-gold-scroll-crossover-fluted-bracelet-j10478,J10478,David Webb,David Webb 18K Yellow Gold Scroll Crossover Fluted Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-frog-with-ruby-eyes-brooch-j10470,J10470,David Webb,David Webb 18K Yellow Gold Frog With Ruby Eyes Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-ilias-lalaounis-vintage-18k-yellow-gold-double-ram-ruby-bracelet-j10469,J10469,Ilias Lalaounis,Ilias Lalaounis Vintage 18K Yellow Gold Double Ram Ruby Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-tiffany-co-18k-white-gold-t-collection-bangle-bracelet-j10468,J10468,Tiffany & Co.,"Tiffany & Co. 18K White Gold ""t"" Collection Bangle Bracelet",ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-18k-yellow-gold-classic-dome-eu-61-wedding-band-j10467,J10467,Cartier,Cartier 18K Yellow Gold Classic Dome Eu 61 Wedding Band,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-vintage-18k-yellow-gold-purple-chalcedony-carved-beads-rock-crystal-necklace-j10465,J10465,David Webb,David Webb Vintage 18K Yellow Gold Purple Chalcedony Carved Beads Rock Crystal Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-tiffany-co-18k-yellow-gold-12-00cttw-round-diamond-vintage-bracelet-j10495,J10495,Tiffany & Co.,Tiffany & Co. 18K Yellow Gold 12.00cttw Round Diamond Vintage Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-hermes-18k-rose-gold-16-link-medium-model-toggle-bracelet-j10494,J10494,Hermès,Hermès 18K Rose Gold 16 Link Medium Model Toggle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-van-cleef-arpels-alhambra-18k-rose-gold-20-motif-obsidian-necklace-j10463,J10463,Van Cleef & Arpels,Van Cleef & Arpels Alhambra 18K Rose Gold 20 Motif Obsidian Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-tiffany-co-schlumberger-18k-yellow-gold-green-enamel-diamond-bracelet-j10458,J10458,Tiffany & Co.,Tiffany & Co. Schlumberger 18K Yellow Gold Green Enamel Diamond Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-pasha-18k-yellow-gold-38mm-ref-1989-leather-accents-watch-j10492,J10492,Cartier,Pre-Owned Cartier Pasha 18K Yellow Gold 38mm Ref.1989 Leather Accents Watch,ACTIVE,Watch,true,watch
bv-bvlgari-18k-yellow-gold-bb-19-2t-quartz-watch-j10487,J10487,Bvlgari,Pre-Owned Bvlgari 18K Yellow Gold Bb 19 2t Quartz Watch,ACTIVE,Watch,true,watch
bv-van-cleef-arpels-alhambra-18k-rose-gold-five-motif-obsidian-bracelet-j10462,J10462,Van Cleef & Arpels,Van Cleef & Arpels Alhambra 18K Rose Gold Five Motif Obsidian Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-pasha-18k-white-gold-32mm-dial-diamond-markers-2398-watch-j10461,J10461,Cartier,Pre-Owned Cartier Pasha 18K White Gold 32mm Dial Diamond Markers #2398 Watch,ACTIVE,Watch,true,watch
bv-david-webb-platinum-18k-yellow-gold-wave-with-rubies-emeralds-and-sapphires-ring-rr8366,RR8366,David Webb,"David Webb Platinum & 18K Yellow Gold Wave With Rubies, Emeralds And Sapphires Ring",ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-double-fish-with-ruby-eyes-bracelet-j10451,J10451,David Webb,David Webb 18K Yellow Gold Double Fish With Ruby Eyes Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-tiffany-co-18k-yellow-gold-angela-cummings-1981-silver-inlay-bangle-bracelet-j10449,J10449,Tiffany & Co.,Tiffany & Co. 18K Yellow Gold Angela Cummings 1981 Silver Inlay Bangle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-tiffany-co-schlumberger-18k-yellow-gold-red-enamel-banana-earrings-j10401,J10401,Tiffany & Co.,Tiffany & Co. Schlumberger 18K Yellow Gold Red Enamel Banana Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-cartier-18k-yellow-gold-aldo-cipullo-1973-rock-crystal-earrings-j10337,J10337,Cartier,Cartier 18K Yellow Gold Aldo Cipullo 1973 Rock Crystal Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-cartier-panthere-18k-yellow-gold-double-spotted-collar-necklace-j10344,J10344,Cartier,Cartier Panthere 18K Yellow Gold Double Spotted Collar Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-vintage-ram-with-green-emerald-and-diamonds-bangle-bracelet-j10452,J10452,David Webb,David Webb 18K Yellow Gold Vintage Ram With Green Emerald And Diamonds Bangle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-18k-yellow-gold-panthere-on-a-black-cord-pendant-rr8928,RR8928,Cartier,Cartier 18K Yellow Gold Panthere On A Black Cord Pendant,ACTIVE,Pendants,true,already-tagged-and-conditioned
bv-cartier-love-18k-rose-gold-6-diamond-small-model-size-16-bracelet-j10214,J10214,Cartier,Cartier Love 18K Rose Gold 6 Diamond Small Model Size 16 Bracelet,ACTIVE,Bracelets,true,sku-already-ebay:cartier-love-18k-rose-gold-6-diamond-small-model-size-16-bracelet-j10214
bv-van-cleef-arpels-alhambra-18k-rose-gold-grey-mother-of-pearl-and-diamonds-bracelet-j10146,J10146,Van Cleef & Arpels,Van Cleef & Arpels Alhambra 18K Rose Gold Grey Mop And Diamonds Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-18k-white-gold-captive-35mm-diamond-dial-ref-3120-watch-rr9533,RR9533,Cartier,Pre-Owned Cartier 18K White Gold Captive 35mm Diamond Dial Ref 3120 Watch,ACTIVE,Watch,true,watch
bv-david-webb-leopard-platinum-18k-yellow-gold-spotted-bangle-diamond-bracelet-rr6236,RR6236,David Webb,David Webb Leopard Platinum & 18K Yellow Gold Spotted Bangle Diamond Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-18k-white-gold-love-all-diamond-pave-black-ceramic-size-18-with-cert-bracelet-j10445,J10445,Cartier,Cartier 18K White Gold Love All Diamond Pave Black Ceramic Size 18 With Cert Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-bvlgari-18k-yellow-gold-tubogas-30mm-dial-watch-j10444,J10444,Bvlgari,Pre-Owned Bvlgari 18K Yellow Gold Tubogas 30mm Dial Watch,ACTIVE,Watch,true,watch
bv-van-cleef-arpels-18k-yellow-gold-coral-hear-key-brooch-j10443,J10443,Van Cleef & Arpels,Van Cleef & Arpels 18K Yellow Gold Coral Hear Key Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-cartier-18k-two-tone-coffee-bean-16-inch-made-in-italy-necklace-j10441,J10441,Cartier,Cartier 18K Two Tone Coffee Bean 16 Inch Made In Italy Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-cartier-18k-yellow-gold-starburst-cluster-vintage-retro-diamond-earrings-j10439,J10439,Cartier,Cartier 18K Yellow Gold Starburst Cluster Vintage Retro Diamond Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-tiffany-co-18k-white-gold-diamond-metro-three-row-pave-bracelet-j10437,J10437,Tiffany & Co.,Tiffany & Co. 18K White Gold Diamond Metro Three Row Pave Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-tiffany-co-schlumberger-18k-yellow-gold-red-enamel-diamond-banana-earrings-j10407,J10407,Tiffany & Co.,Tiffany & Co. Schlumberger 18K Yellow Gold Red Enamel Diamond Banana Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-tiffany-co-schlumberger-18k-yellow-gold-dot-losange-red-enamel-bangle-bracelet-j10406,J10406,Tiffany & Co.,Tiffany & Co. Schlumberger 18K Yellow Gold Dot Losange Red Enamel Bangle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-tiffany-co-victoria-platinum-diamond-and-sapphire-pendant-j10398,J10398,Tiffany & Co.,Tiffany & Co. Victoria Platinum Diamond And Sapphire Pendant,ACTIVE,Pendants,true,sku-already-ebay:tiffany-co-victoria-platinum-diamond-and-sapphire-pendant-j10398
bv-tiffany-co-schlumberger-18k-yellow-gold-blue-enamel-ruby-and-diamond-banana-earrings-j10397,J10397,Tiffany & Co.,Tiffany & Co. Schlumberger 18K Yellow Gold Blue Enamel Ruby And Diamond Banana Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-tiffany-co-schlumberger-18k-yellow-gold-vintage-croisillon-red-enamel-bracelet-j10396,J10396,Tiffany & Co.,Tiffany & Co. Schlumberger 18K Yellow Gold Vintage Croisillon Red Enamel Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-unicorn-platinum-18k-yellow-gold-unicorn-black-enamel-ruby-diamonds-brooch-rr3833,RR3833,David Webb,"David Webb Unicorn Platinum & 18K Yellow Gold Unicorn Black Enamel, Ruby, Diamonds Brooch",ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-bvlgari-zodiac-kingdom-coin-style-horoscope-pendant-j10419,J10419,Bvlgari,Bvlgari Zodiac Kingdom Coin Style Horoscope Pendant,ACTIVE,Pendants,true,already-tagged-and-conditioned
bv-bvlgari-18k-yellow-gold-monete-carthago-severus-ad-305-306-necklace-j10414,J10414,Bvlgari,Bvlgari 18K Yellow Gold Monete Carthago-Severus Ad 305-306 Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-unicorn-18k-yellow-gold-white-enamel-diamonds-and-rubies-brooch-rr6488,RR6488,David Webb,"David Webb Unicorn 18K Yellow Gold White Enamel, Diamonds And Rubies Brooch",ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-cartier-18k-yellow-gold-diamond-deux-tetes-croisees-ring-j10415,J10415,Cartier,Cartier 18K Yellow Gold Diamond Deux Tetes Croisées Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-18k-yellow-gold-five-charms-bracelet-j10413,J10413,Cartier,Cartier 18K Yellow Gold Five Charms Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-yellow-gold-5-multi-color-gem-stack-ring-j10411,J10411,Van Cleef & Arpels,Van Cleef & Arpels 18K Yellow Gold 5 Multi Color Gem Stack Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-18k-yellow-gold-vintage-panthere-ring-j10390,J10390,Cartier,Cartier 18K Yellow Gold Vintage Panthere Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-18k-rose-gold-happy-birthday-pendant-j10384,J10384,Cartier,Cartier 18K Rose Gold Happy Birthday Pendant,ACTIVE,Pendants,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-yellow-gold-diamond-and-multi-gem-flower-motif-bangle-bracelet-j10360,J10360,Van Cleef & Arpels,Van Cleef & Arpels 18K Yellow Gold Diamond And Multi Gem Flower Motif Bangle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-van-cleef-arpels-cadenas-18k-yellow-gold-diamond-five-row-ladies-bracelet-watch-j10355,J10355,Van Cleef & Arpels,Pre-Owned Van Cleef & Arpels Cadenas 18K Yellow Gold Diamond Five Row Bracelet Watch,ARCHIVED,Watch,false,watch
bv-van-cleef-arpels-18k-yellow-gold-lapis-and-coral-33-inch-necklace-j10350,J10350,Van Cleef & Arpels,Van Cleef & Arpels 18K Yellow Gold Lapis And Coral 33 Inch Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-yellow-gold-1970s-lapis-and-coral-pendant-j10349,J10349,Van Cleef & Arpels,Van Cleef & Arpels 18K Yellow Gold 1970's Lapis And Coral Pendant,ACTIVE,Pendants,true,already-tagged-and-conditioned
bv-cartier-tank-francaise-18k-yellow-gold-2-00cttw-round-diamond-11mm-wide-ring-j10348,J10348,Cartier,Cartier Tank Francaise 18K Yellow Gold 2.00cttw Round Diamond 11mm Wide Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-van-cleef-arpels-circa-1980s-18k-white-gold-pave-diamond-hoop-1-00cttw-earrings-j10343,J10343,Van Cleef & Arpels,Van Cleef & Arpels Circa 1980's 18K White Gold Pave Diamond Hoop 1.00cttw Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-white-gold-grey-mother-of-pearl-butterfly-necklace-j10330,J10330,Van Cleef & Arpels,Van Cleef & Arpels 18K White Gold Grey Mother Of Pearl Butterfly Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-tiffany-co-schlumberger-18k-yellow-gold-croisillon-blue-enamel-bangle-bracelet-j10369,J10369,Tiffany & Co.,Tiffany & Co. Schlumberger 18K Yellow Gold Croisillon Blue Enamel Bangle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-buckle-cuff-red-enamel-diamond-bangle-bracelet-j10333,J10333,David Webb,David Webb Platinum & 18K Yellow Gold Buckle Cuff Red Enamel Diamond Bangle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-van-cleef-arpels-alhambra-18k-white-gold-magic-diamond-in-between-the-fingers-ring-j10329,J10329,Van Cleef & Arpels,Van Cleef & Arpels 18K White Gold Magic Diamond In Between The Fingers Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-bvlgari-bypass-enigma-diamond-spinning-bracelet-j10324,J10324,Bvlgari,Bvlgari Bypass Enigma 18K Rose Gold White Gold Diamond Spinning Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-angela-cummings-18k-yellow-gold-black-onyx-knot-clip-earrings-j10296,J10296,Angela Cummings,Angela Cummings 18K Yellow Gold Black Onyx Knot Clip Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-bvlgari-serpenti-18k-rose-gold-diamond-serpenti-tubogas-size-l-ring-j10285,J10285,Bvlgari,Bvlgari Serpenti 18K Rose Gold Diamond Serpenti Tubogas Size L Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-van-cleef-arpels-rose-de-noel-18k-yellow-gold-1978-vintage-clip-on-coral-earrings-j10284,J10284,Van Cleef & Arpels,Van Cleef & Arpels Rose De Noel 18K Yellow Gold 1978 Vintage Clip On Coral Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-bvlgari-18k-yellow-gold-allegra-aquamarine-amethyst-pink-tourmaline-ring-j10282,J10282,Bvlgari,Bvlgari 18K Yellow Gold Allegra Aquamarine Amethyst Pink Tourmaline Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-bvlgari-serpenti-18k-rose-gold-sp-p35g-black-dial-diamond-bezel-ladies-watch-j10326,J10326,Bvlgari,Pre-Owned Bvlgari Serpenti 18K Rose Gold Sp P35g Black Dial Diamond Bezel Ladies Watch,ACTIVE,Watch,true,watch
bv-bvlgari-quadrato-bvlgari-quadrato-22mm-square-dial-f1218-sq-22-2t-watch-watch-j10322,J10322,Bvlgari,Pre-Owned Bvlgari Quadrato Bvlgari Quadrato 22mm Square Dial F1218 Sq 22 2t Watch Watch,ACTIVE,Watch,true,watch
bv-bvlgari-circa-1990-18k-two-tone-bvlgari-circa-1990-18k-two-tone-bb-26-2t-26mm-dial-quartz-watch-watch-j10321,J10321,Bvlgari,Pre-Owned Bvlgari Circa 1990 18K Two Tone Bvlgari Circa 1990 18K Two Tone Bb 26 2t 26mm Dial Quartz Watch Watch,ACTIVE,Watch,true,watch
bv-cartier-18k-yellow-gold-panthere-black-ceramic-pendant-rr9966,RR9966,Cartier,Cartier 18K Yellow Gold Panthere Black Ceramic Pendant,ARCHIVED,Pendants,false,status:ARCHIVED
bv-van-cleef-arpels-18k-yellow-gold-bouton-dor-pendant-detachable-brooch-clip-necklace-rr9930,RR9930,Van Cleef & Arpels,Van Cleef & Arpels 18K Yellow Gold Bouton D'or Pendant Detachable Brooch Clip Necklace,ARCHIVED,Necklaces,false,status:ARCHIVED
bv-david-webb-collar-platinum-18k-yellow-gold-black-enamel-and-collar-necklace-rr9730,RR9730,David Webb,David Webb Collar Platinum & 18K Yellow Gold Black Enamel And Collar Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-chaumet-emerald-platinum-18k-yellow-gold-diamond-and-green-emerald-ladies-necklace-rr9679,RR9679,Chaumet,Chaumet Emerald Platinum & 18K Yellow Gold Diamond And Green Emerald Ladies Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-cartier-collar-18k-yellow-gold-fluted-twist-diamond-choker-necklace-rr9593,RR9593,Cartier,Cartier Collar 18K Yellow Gold Fluted Twist Diamond Choker Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-hammered-link-long-convertible-necklace-rr9536,RR9536,David Webb,David Webb 18K Yellow Gold Hammered Link Long Convertible Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-emerald-platinum-18k-yellow-gold-pear-shaped-green-emerald-and-diamond-vintage-necklace-rr9457,RR9457,David Webb,David Webb Emerald Platinum & 18K Yellow Gold Pear Shaped Green Emerald And Diamond Vintage Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-pearl-platinum-18k-yellow-gold-dusk-pearl-rock-crystal-diamond-white-enamel-necklace-rr9456,RR9456,David Webb,David Webb Pearl Platinum & 18K Yellow Gold Dusk Pearl Rock Crystal Diamond White Enamel Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-coin-platinum-18k-yellow-gold-hammered-coin-necklace-rr9331,RR9331,David Webb,David Webb Coin Platinum & 18K Yellow Gold Hammered Coin Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-hermes-collar-18k-yellow-gold-woven-collar-necklace-rr9152,RR9152,Hermès,Hermès Collar 18K Yellow Gold Woven Collar Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-cartier-18k-tri-color-bullseye-tricolor-pendant-rr9099,RR9099,Cartier,Cartier 18K Tri Color Bullseye Tricolor Pendant,ACTIVE,Pendants,true,sku-already-ebay:cartier-18k-tri-color-bullseye-tricolor-pendant-rr9099
bv-david-webb-collar-platinum-18k-yellow-gold-black-enamel-diamond-collar-9-00cttw-necklace-rr9055,RR9055,David Webb,David Webb Collar Platinum & 18K Yellow Gold Black Enamel Diamond Collar 9.00cttw Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-collar-platinum-18k-yellow-gold-diamond-sapphire-rock-crystal-choker-necklace-rr9039,RR9039,David Webb,David Webb Collar Platinum & 18K Yellow Gold Diamond Sapphire Rock Crystal Choker Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-tiffany-co-diamond-platinum-diamond-and-pearl-collar-necklace-rr8952,RR8952,Tiffany & Co.,Tiffany & Co. Diamond Platinum Diamond And Pearl Collar Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-jade-18k-yellow-gold-carved-jade-link-chain-necklace-rr8680,RR8680,David Webb,David Webb Jade 18K Yellow Gold Carved Jade Link Chain Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-cartier-diamond-18k-white-gold-three-tiered-ring-pave-set-pendant-pendant-rr8660,RR8660,Cartier,Cartier Diamond 18K White Gold Three Tiered Ring Pave Set Pendant Pendant,ACTIVE,Pendants,true,already-tagged-and-conditioned
bv-van-cleef-arpels-diamond-18k-white-gold-fleurette-necklace-rr8307,RR8307,Van Cleef & Arpels,Van Cleef & Arpels Diamond 18K White Gold Fleurette Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-collar-platinum-18k-yellow-gold-25-carat-diamond-collar-necklace-rr8178,RR8178,David Webb,David Webb Collar Platinum & 18K Yellow Gold 25 Carat Diamond Collar Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-jade-platinum-18k-yellow-gold-jade-diamond-blue-enamel-necklace-rr8093,RR8093,David Webb,"David Webb Jade Platinum & 18K Yellow Gold Jade, Diamond, Blue Enamel Necklace",ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-chopard-diamond-18k-white-gold-happy-spirit-floating-diamond-pendant-rr7955,RR7955,Chopard,Chopard Diamond 18K White Gold Happy Spirit Floating Diamond Pendant,ARCHIVED,Pendants,false,status:ARCHIVED
bv-david-webb-turquoise-platinum-turquoise-and-diamond-necklace-rr7804,RR7804,David Webb,David Webb Turquoise Platinum Turquoise And Diamond Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-coral-18k-yellow-gold-large-coral-balls-string-circa-1960s-necklace-rr6491,RR6491,David Webb,David Webb Coral 18K Yellow Gold Large Coral Balls String Circa 1960s Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-boucheron-music-platinum-1960s-111-carat-magnificent-musical-note-diamond-necklace-rr6421,RR6421,Boucheron,Boucheron Music Platinum 1960s 111 Carat Magnificent Musical Note Diamond Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-pearl-platinum-18k-yellow-gold-5-multi-colored-pearl-string-torsade-diamond-necklace-rr6370,RR6370,David Webb,David Webb Pearl Platinum & 18K Yellow Gold 5 Multi-Colored Pearl String Torsade Diamond Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
