id,handle,title,vendor,product_type,status,sku,qty,price,published,image_count,has_ebay_tag,has_backvault,has_lab_grown,ebay_condition,condition,tags
gid://shopify/Product/7633252319303,bv-david-webb-platinum-18k-yellow-gold-black-enamel-and-diamond-round-clip-earrings-rr6904,David Webb Platinum & 18K Yellow Gold Black Enamel And Diamond Round Clip Earrings,David Webb,Earrings,ACTIVE,RR6904,1,36200.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633252352071,bv-harry-winston-18k-yellow-gold-lapis-ruby-diamond-earrings-rr6888,"Harry Winston 18K Yellow Gold Lapis, Ruby, Diamond Earrings",Harry Winston,Earrings,ACTIVE,RR6888,1,12800.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|Earrings|ebay|Harry Winston
gid://shopify/Product/7633252384839,bv-david-webb-18k-yellow-gold-jade-diamond-black-enamel-statement-ring-rr6876,"David Webb 18K Yellow Gold Jade, Diamond, Black Enamel Statement Ring",David Webb,Rings,ACTIVE,RR6876,1,21900.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633252417607,bv-david-webb-coral-18k-yellow-gold-angel-skin-chimeral-diamond-bracelet-rr6295,David Webb Coral 18K Yellow Gold Angel Skin Chimeral & Diamond Bracelet,David Webb,Bracelets,ACTIVE,RR6295,1,107700.00,true,5,true,true,false,3000,Very Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633252450375,bv-david-webb-18k-yellow-gold-mabe-pearl-ring-rr6851,David Webb 18K Yellow Gold Mabe Pearl Ring,David Webb,Rings,ACTIVE,RR6851,1,8800.00,true,4,true,true,false,3000,Very Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633252483143,bv-david-webb-platinum-18k-yellow-gold-oval-citrine-and-diamond-ring-rr6811,David Webb Platinum & 18K Yellow Gold Oval Citrine And Diamond Ring,David Webb,Rings,ACTIVE,RR6811,1,14000.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633252548679,bv-tiffany-co-18k-yellow-gold-snowflake-with-lapis-rubies-and-diamonds-brooch-rr6804,"Tiffany & Co. 18K Yellow Gold Snowflake With Lapis, Rubies And Diamonds Brooch",Tiffany & Co.,Brooches,ACTIVE,RR6804,1,16700.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|designer-jewelry|ebay|Tiffany & Co.
gid://shopify/Product/7633252581447,bv-david-webb-18k-yellow-gold-1970s-multicolor-gemstone-brooch-rr6803-1,David Webb 18K Yellow Gold 1970's Multicolor Gemstone Brooch,David Webb,Brooches,ACTIVE,RR6803,1,26900.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633252646983,bv-david-webb-platinum-18k-yellow-gold-jumbo-shrimp-clip-on-earrings-rr6836,David Webb Platinum & 18K Yellow Gold Jumbo Shrimp Clip-On Earrings,David Webb,Earrings,ACTIVE,RR6836,1,12600.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633252712519,bv-david-webb-platinum-18k-yellow-gold-black-enamel-cushion-clip-on-earrings-rr6834,David Webb Platinum & 18K Yellow Gold Black Enamel Cushion Clip-On Earrings,David Webb,Earrings,ACTIVE,RR6834,1,11200.00,true,4,true,true,false,3000,Pre-owned; authenticated by Laura Milman New York,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633252745287,bv-david-webb-platinum-18k-yellow-gold-light-blue-turquoise-vintage-ring-rr6833,David Webb Platinum & 18K Yellow Gold Light Blue Turquoise Vintage Ring,David Webb,Rings,ACTIVE,RR6833,1,14000.00,true,4,true,true,false,3000,Very Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings|Vintage
gid://shopify/Product/7633252778055,bv-david-webb-18k-yellow-gold-interlocking-crecent-hammered-brooch-rr6831,David Webb 18K Yellow Gold Interlocking Crecent Hammered Brooch,David Webb,Brooches,ACTIVE,RR6831,1,9700.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay|Vintage
gid://shopify/Product/7633252810823,bv-david-webb-platinum-18k-yellow-gold-checkerboard-dome-ring-rr6830,David Webb Platinum & 18K Yellow Gold Checkerboard Dome Ring,David Webb,Rings,ACTIVE,RR6830,1,11200.00,true,6,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633252843591,bv-david-webb-platinum-18k-yellow-gold-turquoise-diamond-flower-brooch-rr6802,"David Webb Platinum & 18K Yellow Gold Turquoise, Diamond Flower Brooch",David Webb,Brooches,ACTIVE,RR6802,1,39800.00,true,8,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633252909127,bv-david-webb-platinum-18k-yellow-gold-black-enamel-diamond-earrings-rr6797,David Webb Platinum & 18K Yellow Gold Black Enamel Diamond Earrings,David Webb,Earrings,ACTIVE,RR6797,1,29800.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633252974663,bv-david-webb-18k-yellow-gold-cameo-sagittarius-brooch-rr6783,David Webb 18K Yellow Gold Cameo Sagittarius Brooch,David Webb,Brooches,ACTIVE,RR6783,1,14000.00,true,8,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633253007431,bv-david-webb-18k-yellow-gold-ornate-crossover-diamond-bracelet-rr6779,David Webb 18K Yellow Gold Ornate Crossover Diamond Bracelet,David Webb,Bracelets,ACTIVE,RR6779,1,70200.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay|Vintage
gid://shopify/Product/7633253072967,bv-david-webb-1960s-impressive-25-carat-diamond-cluster-brooch-rr6774,David Webb 1960's Impressive 25 Carat Diamond Cluster Brooch,David Webb,Brooches,ACTIVE,RR6774,1,55500.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633253105735,bv-cartier-nigeria-18k-yellow-gold-sapphire-and-diamond-ring-rr5975,Cartier Nigeria 18K Yellow Gold Sapphire And Diamond Ring,Cartier,Rings,ACTIVE,RR5975,1,28400.00,true,4,true,true,false,3000,Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|ebay|Rings
gid://shopify/Product/7633253171271,bv-david-webb-platinum-18k-yellow-gold-1960s-diamond-ruby-and-turquoise-bangle-bracelet-rr6730,"David Webb Platinum & 18K Yellow Gold 1960's Diamond, Ruby And Turquoise Bangle Bracelet",David Webb,Bracelets,ACTIVE,RR6730,1,54100.00,true,6,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633253204039,bv-david-webb-platinum-18k-yellow-gold-oval-coral-and-round-cut-diamond-earrings-rr6712,David Webb Platinum & 18K Yellow Gold Oval Coral And Round Cut Diamond Earrings,David Webb,Earrings,ACTIVE,RR6712,1,35500.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633253236807,bv-david-webb-platinum-18k-yellow-gold-diamond-and-green-emerald-earrings-rr6711,David Webb Platinum & 18K Yellow Gold Diamond And Green Emerald Earrings,David Webb,Earrings,ACTIVE,RR6711,1,39800.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633253269575,bv-david-webb-platinum-18k-yellow-gold-2-13-carat-emerald-cut-turban-diamond-ring-rr6710,David Webb Platinum & 18K Yellow Gold 2.13 Carat Emerald Cut Turban Diamond Ring,David Webb,Rings,ACTIVE,RR6710,1,42600.00,true,3,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633253335111,bv-david-webb-platinum-18k-yellow-gold-checkerboard-green-red-enamel-and-diamonds-earrings-rr6702,"David Webb Platinum & 18K Yellow Gold Checkerboard Green, Red Enamel And Diamonds Earrings",David Webb,Earrings,ACTIVE,RR6702,1,18300.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633253367879,bv-david-webb-18k-yellow-gold-large-yellow-enamel-pyramid-earrings-rr6695,David Webb 18K Yellow Gold Large Yellow Enamel Pyramid Earrings,David Webb,Earrings,ACTIVE,RR6695,1,11200.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633253400647,bv-david-webb-18k-white-gold-black-enamel-tiger-brooch-rr6688,David Webb 18K White Gold Black Enamel Tiger Brooch,David Webb,Brooches,ACTIVE,RR6688,1,64800.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633253433415,bv-david-webb-platinum-18k-yellow-gold-ruby-diamond-and-lacquer-pendant-necklace-rr6664,"David Webb Platinum & 18K Yellow Gold Ruby, Diamond And Lacquer Pendant Necklace",David Webb,Necklaces,ACTIVE,RR6664,1,19800.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633253498951,bv-cartier-18k-yellow-gold-carved-lion-bangle-bracelet-rr6645,Cartier 18K Yellow Gold Carved Lion Bangle Bracelet,Cartier,Bracelets,ACTIVE,RR6645,1,25500.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|Cartier|designer-jewelry|ebay|Vintage
gid://shopify/Product/7633253564487,bv-david-webb-18k-yellow-gold-rock-crystal-lion-brooch-pendant-rr6633,David Webb 18K Yellow Gold Rock Crystal Lion Brooch Pendant,David Webb,Brooches,ACTIVE,RR6633,1,23000.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633253597255,bv-david-webb-platinum-18k-yellow-gold-garnet-turquoise-diamond-necklace-rr6622,"David Webb Platinum & 18K Yellow Gold Garnet, Turquoise & Diamond Necklace",David Webb,Necklaces,ACTIVE,RR6622,1,32600.00,true,6,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633253630023,bv-david-webb-platinum-18k-yellow-gold-multi-strand-lapis-coral-necklace-rr6619,"David Webb Platinum & 18K Yellow Gold Multi-Strand Lapis, Coral Necklace",David Webb,Necklaces,ACTIVE,RR6619,1,26900.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633253662791,bv-david-webb-1970s-platinum-18k-yellow-gold-coral-and-diamond-earrings-rr6609,David Webb 1970's Platinum & 18K Yellow Gold Coral And Diamond Earrings,David Webb,Earrings,ACTIVE,RR6609,1,39800.00,true,5,true,true,false,3000,Very Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay|Vintage
gid://shopify/Product/7633253695559,bv-david-webb-ram-head-blue-enamel-green-emeralds-cuff-links-and-stud-dress-set-rr6597,"David Webb Ram Head Blue Enamel, Green Emeralds Cuff Links And Stud Dress Set",David Webb,Cufflinks,ACTIVE,RR6597,1,20100.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cufflinks|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633253728327,bv-david-webb-platinum-radiant-cut-diamond-12-92-carat-eternity-band-rr6588,David Webb Platinum Radiant Cut Diamond 12.92 Carat Eternity Band,David Webb,Rings,ACTIVE,RR6588,1,125500.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633253793863,bv-david-webb-carnelian-and-diamond-platinum-18k-yellow-gold-clip-earrings-rr6526,David Webb Carnelian And Diamond Platinum & 18K Yellow Gold Clip Earrings,David Webb,Earrings,ACTIVE,RR6526,1,26900.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633253826631,bv-david-webb-kingdom-18k-yellow-gold-two-snakes-emeralds-diamonds-interlocking-ring-rr6515,"David Webb Kingdom 18K Yellow Gold Two Snakes, Emeralds, Diamonds, Interlocking Ring",David Webb,Rings,ACTIVE,RR6515,1,41200.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633253859399,bv-david-webb-platinum-18k-yellow-gold-raja-tears-green-emeralds-rubies-diamonds-bracelet-rr6496,"David Webb Platinum & 18K Yellow Gold Raja Tears Green Emeralds, Rubies, Diamonds Bracelet",David Webb,Bracelets,ACTIVE,RR6496,1,70000.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|Circa 1969|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633253957703,bv-david-webb-18k-yellow-gold-coral-and-white-enamel-multi-strand-necklace-rr6493,David Webb 18K Yellow Gold Coral And White Enamel Multi-Strand Necklace,David Webb,Necklaces,ACTIVE,RR6493,1,93400.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Circa 1970|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633253990471,bv-david-webb-platinum-18k-yellow-gold-cabochon-amethyst-diamond-and-emerald-earrings-rr6489,"David Webb Platinum & 18K Yellow Gold Cabochon Amethyst, Diamond And Emerald Earrings",David Webb,Earrings,ACTIVE,RR6489,1,21200.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay|Vintage
gid://shopify/Product/7633254023239,bv-david-webb-platinum-18k-yellow-gold-blue-enamel-and-diamond-bracelet-rr6486,David Webb Platinum & 18K Yellow Gold Blue Enamel And Diamond Bracelet,David Webb,Bracelets,ACTIVE,RR6486,1,25500.00,true,4,true,true,false,3000,Very Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633254187079,bv-david-webb-platinum-18k-yellow-gold-blue-enamel-and-diamond-bracelet-rr6485,David Webb Platinum & 18K Yellow Gold Blue Enamel And Diamond Bracelet,David Webb,Bracelets,ACTIVE,RR6485,1,25500.00,true,1,true,true,false,3000,Very Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633254219847,bv-david-webb-platinum-18k-yellow-gold-black-enamel-and-diamond-ring-rr6484,David Webb Platinum & 18K Yellow Gold Black Enamel And Diamond Ring,David Webb,Rings,ACTIVE,RR6484,1,41200.00,true,9,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633254252615,bv-david-webb-18k-yellow-gold-frog-with-azurite-malachite-diamonds-ruby-brooch-rr6469,"David Webb 18K Yellow Gold Frog With Azurite-Malachite, Diamonds, Ruby Brooch",David Webb,Brooches,ACTIVE,RR6469,1,18300.00,true,2,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633254285383,bv-david-webb-platinum-18k-yellow-gold-cabochon-amethyst-and-diamonds-earrings-rr6468,David Webb Platinum & 18K Yellow Gold Cabochon Amethyst And Diamonds Earrings,David Webb,Earrings,ACTIVE,RR6468,1,18300.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay|Vintage
gid://shopify/Product/7633254318151,bv-david-webb-18k-yellow-gold-black-enamel-gold-spotted-earrings-rr6466,David Webb 18K Yellow Gold Black Enamel Gold Spotted Earrings,David Webb,Earrings,ACTIVE,RR6466,1,12600.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay|Vintage
gid://shopify/Product/7633254350919,bv-david-webb-crescent-platinum-18k-yellow-gold-black-enamel-diamonds-earrings-rr6448,David Webb Crescent Platinum & 18K Yellow Gold Black Enamel & Diamonds Earrings,David Webb,Earrings,ACTIVE,RR6448,1,19800.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633254416455,bv-david-webb-platinum-18k-yellow-gold-diamonds-cabochon-emeralds-bracelet-rr6436,"David Webb Platinum & 18K Yellow Gold Diamonds, Cabochon Emeralds Bracelet",David Webb,Bracelets,ACTIVE,RR6436,1,52600.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay|Vintage
gid://shopify/Product/7633254449223,bv-david-webb-lion-head-platinum-18k-yellow-gold-12-one-line-black-enamel-head-motifs-bracelet-rr6413,David Webb Lion Head Platinum & 18K Yellow Gold 12 One Line Black Enamel Head Motifs Bracelet,David Webb,Bracelets,ACTIVE,RR6413,1,18300.00,true,3,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633254514759,bv-david-webb-snowflake-platinum-18k-yellow-gold-onyx-webb-earrings-rr6403,David Webb Snowflake Platinum & 18K Yellow Gold Onyx Webb Earrings,David Webb,Earrings,ACTIVE,RR6403,1,8700.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633254580295,bv-david-webb-tiger-platinum-18k-yellow-gold-diamond-and-chrysoprave-brooch-rr6351,David Webb Tiger Platinum & 18K Yellow Gold Diamond And Chrysoprase Brooch,David Webb,Brooches,ACTIVE,RR6351,1,22600.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Brooches|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633254613063,bv-david-webb-crossover-platinum-18k-yellow-gold-carved-emerald-and-diamond-bracelet-rr6328,David Webb Crossover Platinum & 18K Yellow Gold Carved Emerald And Diamond Bracelet,David Webb,Bracelets,ACTIVE,RR6328,1,179200.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633254645831,bv-david-webb-jade-platinum-18k-yellow-gold-black-enamel-diamonds-ruby-ring-rr6327,"David Webb Jade Platinum & 18K Yellow Gold Black Enamel, Diamonds, Ruby Ring",David Webb,Rings,ACTIVE,RR6327,1,39800.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633254678599,bv-david-webb-turquoise-platinum-18k-yellow-gold-large-bead-strand-necklace-rr6294,David Webb Turquoise Platinum & 18K Yellow Gold Large Bead Strand Necklace,David Webb,Necklaces,ACTIVE,RR6294,1,75500.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Circa 1980|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633254744135,bv-david-webb-platinum-18k-white-gold-day-and-night-50-carat-diamond-earrings-rr6293,David Webb Platinum & 18K White Gold Day And Night 50 Carat Diamond Earrings,David Webb,Earrings,ACTIVE,RR6293,1,228000.00,true,9,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633254809671,bv-cartier-maillon-18k-white-gold-1-45cts-diamond-ring-rr6245,Cartier Maillon 18K White Gold 1.45cts Diamond Ring,Cartier,Rings,ACTIVE,RR6245,1,12600.00,true,4,true,true,false,3000,Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|ebay|Rings
gid://shopify/Product/7633254842439,bv-cartier-18k-yellow-gold-panthere-head-with-chain-silk-bracelet-bracelet-rr6235,Cartier 18K Yellow Gold Panthere Head With Chain Silk Bracelet Bracelet,Cartier,Bracelets,ACTIVE,RR6235,1,51900.00,true,4,true,true,false,3000,Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|Cartier|designer-jewelry|ebay
gid://shopify/Product/7633254907975,bv-david-webb-18k-yellow-gold-rock-crystal-and-diamond-round-clip-on-earrings-rr6218,David Webb 18K Yellow Gold Rock Crystal And Diamond Round Clip-On Earrings,David Webb,Earrings,ACTIVE,RR6218,1,16900.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633254973511,bv-david-webb-platinum-18k-yellow-gold-arabesque-black-enamel-diamond-cuff-bangle-bracelet-rr6200,David Webb Platinum & 18K Yellow Gold Arabesque Black Enamel Diamond Cuff Bangle Bracelet,David Webb,Bracelets,ACTIVE,RR6200,1,52600.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633255006279,bv-david-webb-hammered-f-18k-yellow-gold-star-sapphire-ring-rr6170,David Webb Hammered F 18K Yellow Gold Star Sapphire Ring,David Webb,Rings,ACTIVE,RR6170,1,25500.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633255039047,bv-david-webb-coral-18k-yellow-gold-hoop-style-clip-on-earrings-rr6168,David Webb Coral 18K Yellow Gold Hoop Style Clip-On Earrings,David Webb,Earrings,ACTIVE,RR6168,1,15800.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633255071815,bv-david-webb-citrine-18k-yellow-gold-hexagon-ring-rr6148,David Webb Citrine 18K Yellow Gold Hexagon Ring,David Webb,Rings,ACTIVE,RR6148,1,14000.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Rings
gid://shopify/Product/7633255137351,bv-david-webb-white-coral-18k-yellow-gold-clip-on-round-earrings-rr6146,David Webb White Coral 18K Yellow Gold Clip-On Round Earrings,David Webb,Earrings,ACTIVE,RR6146,1,12600.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633255170119,bv-david-webb-white-enamel-platinum-18k-yellow-gold-clip-on-earrings-rr6059,David Webb White Enamel Platinum & 18K Yellow Gold Clip-On Earrings,David Webb,Earrings,ACTIVE,RR6059,1,15800.00,true,5,true,true,false,3000,Pre-owned; authenticated by Laura Milman New York,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633255202887,bv-david-webb-18k-yellow-gold-oval-white-enamel-earrings-rr6048,David Webb 18K Yellow Gold Oval White Enamel Earrings,David Webb,Earrings,ACTIVE,RR6048,1,7200.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633255268423,bv-david-webb-18k-yellow-gold-turquoise-and-diamond-oval-clip-on-earrings-rr6046,David Webb 18K Yellow Gold Turquoise And Diamond Oval Clip-On Earrings,David Webb,Earrings,ACTIVE,RR6046,1,20000.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Circa 1970|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633255333959,bv-david-webb-enamel-platinum-18k-yellow-gold-diamond-clip-on-earrings-rr6025,David Webb Black Enamel And Diamond Round Clip-On Earrings,David Webb,Earrings,ACTIVE,RR6025,1,72000.00,true,4,true,true,false,3000,Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633255366727,bv-david-webb-hinge-collar-platinum-18k-yellow-gold-2-50-carat-diamond-necklace-rr6024,David Webb Hinge Collar Platinum & 18K Yellow Gold 2.50 Carat Diamond Necklace,David Webb,Necklaces,ACTIVE,RR6024,1,50500.00,true,6,true,true,false,3000,Very Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633255399495,bv-david-webb-white-enamel-platinum-18k-yellow-gold-bombe-gold-checkerboard-clip-on-earrings-rr6004,David Webb White Enamel Platinum & 18K Yellow Gold Bombe Gold Checkerboard Clip-On Earrings,David Webb,Earrings,ACTIVE,RR6004,1,12600.00,true,9,true,true,false,3000,Pre-owned; authenticated by Laura Milman New York,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633255432263,bv-david-webb-1970s-platinum-18k-yellow-gold-round-cabochon-coral-clip-on-earrings-rr5944,David Webb 1970's Platinum & 18K Yellow Gold Round Cabochon Coral Clip-On Earrings,David Webb,Earrings,ACTIVE,RR5944,1,19800.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay|Vintage
gid://shopify/Product/7633255465031,bv-david-webb-1980s-platinum-18k-yellow-gold-black-enamel-diamond-earrings-rr5832,David Webb 1980's Platinum & 18K Yellow Gold Black Enamel Diamond Earrings,David Webb,Earrings,ACTIVE,RR5832,1,12600.00,true,5,true,true,false,3000,Pre-owned; authenticated by Laura Milman New York,antique-estate|backvault-feed|David Webb|designer-jewelry|Earrings|ebay|Vintage
